item_name,grid_x,grid_y,pixel_x,pixel_y
Ronin's Wakizashi (shiny),27,3,1080,120
Corruption Cutter (shiny),28,3,1120,120
Deathless Crossbow,0,4,0,160
Quiver of Shrieking Specters,1,4,40,160
Wraith's Brigandine,2,4,80,160
Revenant Ring,3,4,120,160
Quartermaster Scabbard,4,4,160,160
Spirit Dagger,5,4,200,160
Ghostly Prism,6,4,240,160
Spectral Cloth Armor,7,4,280,160
Captain's Ring,8,4,320,160
Quartermaster Scabbard (shiny),9,4,360,160
Spirit Dagger (shiny),10,4,400,160
Ghostly Prism (shiny),11,4,440,160
Spectral Cloth Armor (shiny),12,4,480,160
Pirate King's Cutlass,13,4,520,160
Wavecrest Concertina,14,4,560,160
Pirate King's Cutlass (shiny),15,4,600,160
Wavecrest Concertina (shiny),16,4,640,160
Swashbuckler's Sickle,17,4,680,160
Tricorne of the High Seas,18,4,720,160
Naval Uniform,19,4,760,160
First Mate's Hook,20,4,800,160
Soul's Guidance,21,4,840,160
Plague Poison,22,4,880,160
Resurrected Warrior's Armor,23,4,920,160
Amulet of Dispersion,24,4,960,160
Soul's Guidance (shiny),25,4,1000,160
Plague Poison (shiny),26,4,1040,160
Resurrected Warrior's Armor (shiny),27,4,1080,160
Amulet of Dispersion (shiny),28,4,1120,160
Etherite Dagger,0,5,0,200
Ghastly Drape,1,5,40,200
Mantle of Skuld,2,5,80,200
Spectral Ring of Horrors,3,5,120,200
B.O.W.,4,5,160,200
S.T.A.F.F.,5,5,200,200
Q.U.I.V.E.R.,6,5,240,200
S.H.E.A.T.H.,7,5,280,200
E.Y.E.,8,5,320,200
B.O.W. (shiny),9,5,360,200
S.T.A.F.F. (shiny),10,5,400,200
Q.U.I.V.E.R. (shiny),11,5,440,200
S.H.E.A.T.H. (shiny),12,5,480,200
E.Y.E. (shiny),13,5,520,200
C.L.A.W.,14,5,560,200
B.O.O.M.,15,5,600,200
A.R.M.O.R.,16,5,640,200
C.O.N.T.R.O.L.L.E.R.,17,5,680,200
Staff of Esben,18,5,720,200
Skullish Remains of Esben,19,5,760,200
Esben's Vows,20,5,800,200
Ase's Echo,21,5,840,200
Esben's Wedding Ring,22,5,880,200
Esben's Twisted Heart,23,5,920,200
Esben's Shaman Attire,24,5,960,200
Ase's Echo (shiny),25,5,1000,200
Esben's Twisted Heart (shiny),26,5,1040,200
Esben's Shaman Attire (shiny),27,5,1080,200
Dalvar's Battle Axe,28,5,1120,200
Sunken Buckler,0,6,0,240
Chainmail Body Armor,1,6,40,240
Gjallarhorn,2,6,80,240
Heartsteel Claymore,3,6,120,240
Symbol of the Lost,4,6,160,240
Hull of the Tundra,5,6,200,240
Frozen Heart,6,6,240,240
Iceborn Arsenal,7,6,280,240
Sublimation Sidearm,8,6,320,240
Retainer's Battlesuit,9,6,360,240
Legacy's Pendant,10,6,400,240
Overclocking Amulet,11,6,440,240
Steam Pipe,12,6,480,240
Kogbold Cower Shield,13,6,520,240
Chain Dagger,14,6,560,240
Laser Pointer,15,6,600,240
Scepter of Rust,16,6,640,240
Brain Cube,17,6,680,240
Kogbold Enhancement Core,18,6,720,240
Overclocking Amulet (shiny),19,6,760,240
Steam Pipe (shiny),20,6,800,240
Chain Dagger (shiny),21,6,840,240
Laser Pointer (shiny),22,6,880,240
Scepter of Rust (shiny),23,6,920,240
Brain Cube (shiny),24,6,960,240
Kogbold Enhancement Core (shiny),25,6,1000,240
Kogbold Multitool,26,6,1040,240
Kogbold Multitool (shiny),27,6,1080,240
Celestial Blade,28,6,1120,240
Leaf Dragon Hide Armor,0,7,0,280
Water Dragon Silk Robe,1,7,40,280
Fire Dragon Battle Armor,2,7,80,280
Midnight Star,3,7,120,280
Vision of Draconis,4,7,160,280
Draconic Insignia,5,7,200,280
Celestial Blade (shiny),6,7,240,280
Leaf Dragon Hide Armor (shiny),7,7,280,280
Water Dragon Silk Robe (shiny),8,7,320,280
Fire Dragon Battle Armor (shiny),9,7,360,280
Midnight Star (shiny),10,7,400,280
Vision of Draconis (shiny),11,7,440,280
Hailstorm,12,7,480,280
Thundering Chorus,13,7,520,280
Wind Dancer Robe,14,7,560,280
Augur of the Tempest,15,7,600,280
Earthen Ward,16,7,640,280
Stonemould Mace,17,7,680,280
Rocky Robe,18,7,720,280
Steadfast Glyph,19,7,760,280
Saif of the Deep,20,7,800,280
Loch Sheath,21,7,840,280
Barrier Reef,22,7,880,280
Alexander's Band,23,7,920,280
Indomptable,24,7,960,280
Helm of Draconic Dominance,25,7,1000,280
Zaarvox's Heart,26,7,1040,280
Amulet of Drakefyre,27,7,1080,280
Wakizashi of Crossing Fires,28,7,1120,280
Skull of Endless Torment,0,8,0,320
Igneous Starblossom,1,8,40,320
Skull of Endless Torment (shiny),2,8,80,320
Igneous Starblossom (shiny),3,8,120,320
Fiery Katana,4,8,160,320
Pyro Sheath,5,8,200,320
Flame Guard,6,8,240,320
Firelight Necklace,7,8,280,320
Sword of the Colossus,8,8,320,320
Marble Seal,9,8,360,320
Breastplate of New Life,10,8,400,320
Magical Lodestone,11,8,440,320
Sword of the Colossus (shiny),12,8,480,320
Marble Seal (shiny),13,8,520,320
Breastplate of New Life (shiny),14,8,560,320
Carved Golem Remains,15,8,600,320
Brain of the Golem,16,8,640,320
Golem Garments,17,8,680,320
Rusty Cuffs,18,8,720,320
Burial Blades,19,8,760,320
Staff of Unholy Sacrifice,20,8,800,320
Skull of Corrupted Souls,21,8,840,320
Ritual Robe,22,8,880,320
Bloodshed Ring,23,8,920,320
Staff of Unholy Sacrifice (shiny),24,8,960,320
Burial Blades (shiny),25,8,1000,320
Skull of Corrupted Souls (shiny),26,8,1040,320
Ritual Robe (shiny),27,8,1080,320
Bow of the Void,28,8,1120,320
Quiver of Shadows,0,9,0,360
Armor of Nil,1,9,40,360
Sourcestone,2,9,80,360
Omnipotence Ring,3,9,120,360
Bow of the Void (shiny),4,9,160,360
Quiver of Shadows (shiny),5,9,200,360
Armor of Nil (shiny),6,9,240,360
Conducting Wand,7,9,280,360
Scepter of Fulmination,8,9,320,360
Robe of the Mad Scientist,9,9,360,360
Experimental Ring,10,9,400,360
Conducting Wand (shiny),11,9,440,360
Scepter of Fulmination (shiny),12,9,480,360
Robe of the Mad Scientist (shiny),13,9,520,360
Experimental Ring (shiny),14,9,560,360
Abomination's Wrath,15,9,600,360
Grotesque Scepter,16,9,640,360
Garment of the Beast,17,9,680,360
Horrific Claws,18,9,720,360
Spirit Staff,19,9,760,360
Enchantment Orb,20,9,800,360
Woodland Robe,21,9,840,360
Fairy Ring,22,9,880,360
Shield of Flowing Clarity,23,9,920,360
Spirit Staff (shiny),24,9,960,360
Enchantment Orb (shiny),25,9,1000,360
Fairy Ring (shiny),26,9,1040,360
Woodland Robe (shiny),27,9,1080,360
Shield of Flowing Clarity (shiny),28,9,1120,360
Bergenia Bow,0,10,0,400
Lifebringing Lotus,1,10,40,400
Hollyhock Hide,2,10,80,400
Chrysanthemum Corsage,3,10,120,400
Bone Dagger,4,10,160,400
Kyuuketsuki Hitogoroshi,5,10,200,400
St. Abraham's Wand,6,10,240,400
Tome of Purification,7,10,280,400
Chasuble of Holy Light,8,10,320,400
Ring of Divine Faith,9,10,360,400
Bone Dagger (shiny),10,10,400,400
St. Abraham's Wand (shiny),11,10,440,400
Tome of Purification (shiny),12,10,480,400
Chasuble of Holy Light (shiny),13,10,520,400
Ring of Divine Faith (shiny),14,10,560,400
Soulcursed Scythe,15,10,600,400
Vampiric Cape,16,10,640,400
Hallowed Hide,17,10,680,400
Ruthven's Rosary,18,10,720,400
Sage's Wakibiki,19,10,760,400
Ethereal Happi,20,10,800,400
Flowering Kimono,21,10,840,400
Rain Maker,22,10,880,400
Taiko Drums,23,10,920,400
Elegant Parasol,24,10,960,400
Makakoyumi,25,10,1000,400
Tezutsu Hanabi,26,10,1040,400
Kagenohikari,27,10,1080,400
Concentrated Soul Fire,28,10,1120,400
Makakoyumi (shiny),0,11,0,440
Master Fishing Rod,1,11,40,440
Expert Fishing Rod,2,11,80,440
Intermediate Fishing Rod,3,11,120,440
Wand of the Fallen,4,11,160,440
Orb of Aether,5,11,200,440
Jade Storm,6,11,240,440
Kaiken,7,11,280,440
Wand of the Fallen (shiny),8,11,320,440
Orb of Aether (shiny),9,11,360,440
Jade Storm (shiny),10,11,400,440
Kaiken (shiny),11,11,440,440
Kazekiri,12,11,480,440
Ryu's Blade,13,11,520,440
Kamishimo,14,11,560,440
Akuma's Tear,15,11,600,440
Coral Bow,16,11,640,440
Coral Venom Trap,17,11,680,440
Coral Silk Armor,18,11,720,440
Coral Ring,19,11,760,440
Sharktooth Sigil,20,11,800,440
Coral Bow (shiny),21,11,840,440
Coral Venom Trap (shiny),22,11,880,440
Coral Silk Armor (shiny),23,11,920,440
Coral Ring (shiny),24,11,960,440
Tideturner Trident,25,11,1000,440
Slurpian Sea Scroll,26,11,1040,440
Oceanic Apparel,27,11,1080,440
Imperial Keepsake,28,11,1120,440
Ancient Stone Sword,0,12,0,480
Spiteful Scutum,1,12,40,480
Cloak of the Mad God,2,12,80,480
Ancient Stone Sword (shiny),3,12,120,480
Spiteful Scutum (shiny),4,12,160,480
Cloak of the Mad God (shiny),5,12,200,480
Theurgy Wand,6,12,240,480
Ceremonial Merlot,7,12,280,480
Anointed Robe,8,12,320,480
Ring of Pagan Favor,9,12,360,480
Tome of Holy Furor,10,12,400,480
Oryx's Greatsword,11,12,440,480
Champion's Bastion,12,12,480,480
Mercy's Bane,13,12,520,480
Bloodstone Ring,14,12,560,480
Superior,15,12,600,480
Genesis Spell,16,12,640,480
Diplomatic Robe,17,12,680,480
Chancellor's Cranium,18,12,720,480
Superior (shiny),19,12,760,480
Genesis Spell (shiny),20,12,800,480
Diplomatic Robe (shiny),21,12,840,480
Chancellor's Cranium (shiny),22,12,880,480
Avarice,23,12,920,480
Gambler's Fate,24,12,960,480
Turncoat Cape,25,12,1000,480
Collector's Monocle,26,12,1040,480
Avarice (shiny),27,12,1080,480
Gambler's Fate (shiny),28,12,1120,480
Turncoat Cape (shiny),0,13,0,520
Collector's Monocle (shiny),1,13,40,520
Lumiaire,2,13,80,520
Chaotic Scripture,3,13,120,520
Vesture of Duality,4,13,160,520
Divine Coronation,5,13,200,520
Lumiaire (shiny),6,13,240,520
Chaotic Scripture (shiny),7,13,280,520
Vesture of Duality (shiny),8,13,320,520
Divine Coronation (shiny),9,13,360,520
Enforcer,10,13,400,520
Ballistic Star,11,13,440,520
Centaur's Shielding,12,13,480,520
Battalion Banner,13,13,520,520
Enforcer (shiny),14,13,560,520
Ballistic Star (shiny),15,13,600,520
Centaur's Shielding (shiny),16,13,640,520
Battalion Banner (shiny),17,13,680,520
Divinity,18,13,720,520
Oryx's Escutcheon,19,13,760,520
Gladiator Guard,20,13,800,520
Exalted God's Horn,21,13,840,520
Divinity (shiny),22,13,880,520
Oryx's Escutcheon (shiny),23,13,920,520
Gladiator Guard (shiny),24,13,960,520
Exalted God's Horn (shiny),25,13,1000,520
Harmonious Harp,26,13,1040,520
Angel's Fanfare,27,13,1080,520
Wings of Sanctity,28,13,1120,520
Heavenly Halo,0,14,0,560
Maw of Malignance,1,14,40,560
Recurring Terror Spell,2,14,80,560
Scepter of Devastation,3,14,120,560
Tome of Pain,4,14,160,560
Recurring Terror Spell (shiny),5,14,200,560
Scepter of Devastation (shiny),6,14,240,560
Tome of Pain (shiny),7,14,280,560
Symbiotic Ripper,8,14,320,560
Parasitic Concoction,9,14,360,560
Rags of the Host,10,14,400,560
Hivemind Circlet,11,14,440,560
Marionette Ravager,12,14,480,560
Prism of Dancing Swords,13,14,520,560
Harlequin Armor,14,14,560,560
Marionette Ravager (shiny),15,14,600,560
Prism of Dancing Swords (shiny),16,14,640,560
Harlequin Armor (shiny),17,14,680,560
Magic Wand,18,14,720,560
Lightshow Scepter,19,14,760,560
Magician's Robe,20,14,800,560
Performer's Hat,21,14,840,560
Thousand Shot,22,14,880,560
Prism of Dire Instability,23,14,920,560
Thousand Shot (shiny),24,14,960,560
Prism of Dire Instability (shiny),25,14,1000,560
Tlatoani's Shroud,26,14,1040,560
Tezcacoatl's Tail,27,14,1080,560
Sealed Crystal Skull,28,14,1120,560
Penetrating Blast Spell,0,15,0,600
Tlatoani's Shroud (shiny),1,15,40,600
Tezcacoatl's Tail (shiny),2,15,80,600
Sealed Crystal Skull (shiny),3,15,120,600
Penetrating Blast Spell (shiny),4,15,160,600
Reikoku,5,15,200,600
Daybreak Chakram,6,15,240,600
Hirejou Tenne,7,15,280,600
Heavenly Magatama,8,15,320,600
Snakeskin Shield,9,15,360,600
Wand of the Bulwark,10,15,400,600
Snake Charmer Pungi,11,15,440,600
Snakeskin Armor,12,15,480,600
Snake Eye Ring,13,15,520,600
Snakeskin Shield (shiny),14,15,560,600
Wand of the Bulwark (shiny),15,15,600,600
Snake Charmer Pungi (shiny),16,15,640,600
Snakeskin Armor (shiny),17,15,680,600
Snake Eye Ring (shiny),18,15,720,600
Tools of the Tarnished,19,15,760,600
Wretched Rags,20,15,800,600
Sinister Syringes,21,15,840,600
Cackling Straitjacket,22,15,880,600
Command Cornea,23,15,920,600
Ocular Entrapment,24,15,960,600
Overwhelming Axehead,25,15,1000,600
Motivational Megaphone,26,15,1040,600
Damnation,27,15,1080,600
Vial of Soul Extract,28,15,1120,600
Wretched Rags (shiny),0,16,0,640
Tools of the Tarnished (shiny),1,16,40,640
Ocular Entrapment (shiny),2,16,80,640
Motivational Megaphone (shiny),3,16,120,640
Damnation (shiny),4,16,160,640
Vial of Soul Extract (shiny),5,16,200,640
Staff of Extreme Prejudice,6,16,240,640
Cloak of the Planewalker,7,16,280,640
Mace of the Celestial Forest,8,16,320,640
Sprite Wand,9,16,360,640
Staff of Extreme Prejudice (shiny),10,16,400,640
Cloak of the Planewalker (shiny),11,16,440,640
Mace of the Celestial Forest (shiny),12,16,480,640
Sprite Wand (shiny),13,16,520,640
Sulfuric Stone,14,16,560,640
Bogwood Crook,15,16,600,640
Brambletooth Tachi,16,16,640,640
Warped Mantle,17,16,680,640
Thistleleaf Necklace,18,16,720,640
Bogwood Crook (shiny),19,16,760,640
Brambletooth Tachi (shiny),20,16,800,640
Warped Mantle (shiny),21,16,840,640
Thistleleaf Necklace (shiny),22,16,880,640
Silken Sigil,23,16,920,640
Spider Silk Bow,24,16,960,640
Doku No Ken,25,16,1000,640
Mace of the Depths,26,16,1040,640
Spider Silk Bow (shiny),27,16,1080,640
Doku No Ken (shiny),28,16,1120,640
Mace of the Depths (shiny),0,17,0,680
Blue Beehemoth Armor,1,17,40,680
Red Beehemoth Armor,2,17,80,680
Yellow Beehemoth Armor,3,17,120,680
Queen's Stinger,4,17,160,680
Combcutter Kunai,5,17,200,680
Swarmlord's Sigil,6,17,240,680
Hivemaster Helm,7,17,280,680
Hivemind Mace,8,17,320,680
Beekeeper's Flamethrower,9,17,360,680
Queen's Stinger (shiny),10,17,400,680
Hivemaster Helm (shiny),11,17,440,680
Beekeeper's Flamethrower (shiny),12,17,480,680
Nectar Crossfire,13,17,520,680
Honeytomb Snare,14,17,560,680
Apiary Armor,15,17,600,680
Honey Circlet,16,17,640,680
Green Beehemoth Armor,17,17,680,680
Green Beehemoth Quiver,18,17,720,680
Green Beehemoth Quiver (shiny),19,17,760,680
Royal Guard's Cuirass,20,17,800,680
Valor,21,17,840,680
Vanguard's Visage,22,17,880,680
Sentinel's Sidearm,23,17,920,680
Bracer of the Guardian,24,17,960,680
Vest of Abandoned Shadows,25,17,1000,680
Dusky Catalyst,26,17,1040,680
Primal Arcana,27,17,1080,680
Polarity Poison,28,17,1120,680
The Twilight Gemstone,0,18,0,720
Mantle of the Monarchy,1,18,40,720
Warmonger,2,18,80,720
Peacekeeper,3,18,120,720
Noble Mandolin,4,18,160,720
The Forgotten Crown,5,18,200,720
The Forgotten Ring,6,18,240,720
Chrysalis of Eternity,7,18,280,720
Royal Guard's Cuirass (shiny),8,18,320,720
Valor (shiny),9,18,360,720
Vanguard's Visage (shiny),10,18,400,720
Sentinel's Sidearm (shiny),11,18,440,720
Bracer of the Guardian (shiny),12,18,480,720
Vest of Abandoned Shadows (shiny),13,18,520,720
Dusky Catalyst (shiny),14,18,560,720
Primal Arcana (shiny),15,18,600,720
Polarity Poison (shiny),16,18,640,720
The Twilight Gemstone (shiny),17,18,680,720
Warmonger (shiny),18,18,720,720
Peacekeeper (shiny),19,18,760,720
Noble Mandolin (shiny),20,18,800,720
The Forgotten Crown (shiny),21,18,840,720
Corruption Tether,22,18,880,720
Ancient Eminence,23,18,920,720
Twilight Shroud,24,18,960,720
Defiled Equilibrium,25,18,1000,720
Archangel's Judgement,26,18,1040,720
Daevite Progenitor,27,18,1080,720
Seraphim's Guard,28,18,1120,720
Flames of Genesis,0,19,0,760
Fallen One's Blade,1,19,40,760
Abyssal Insignia,2,19,80,760
Vortex Plating,3,19,120,760
Eye of the Void,4,19,160,760
The Right Hook,5,19,200,760
Tipsy Topper,6,19,240,760
Double Vision Darts,7,19,280,760
Cask Corslet,8,19,320,760
Brewer's Bangle,9,19,360,760
The Right Hook (shiny),10,19,400,760
Tipsy Topper (shiny),11,19,440,760
Double Vision Darts (shiny),12,19,480,760
Cask Corslet (shiny),13,19,520,760
Brewer's Bangle (shiny),14,19,560,760
Shadow Serpent Sidearm,15,19,600,760
Cloak of Cubic Enigma,16,19,640,760
Seal of Cubic Conundra,17,19,680,760
Cloak of Cubic Enigma (shiny),18,19,720,760
Seal of Cubic Conundra (shiny),19,19,760,760
Squaroid Staff,20,19,800,760
Cubic Frame,21,19,840,760
Polygonal Garbs,22,19,880,760
Cuband,23,19,920,760
Morning Square,24,19,960,760
The Triangle,25,19,1000,760
Ring of Cubed Wisdom,26,19,1040,760
Shadow Serpent Sidearm (shiny),27,19,1080,760
Ring of the Pyramid,28,19,1120,760
Ring of the Sphinx,0,20,0,800
Ring of the Nile,1,20,40,800
Tome of Holy Protection,2,20,80,800
Pharaoh's Requiem,3,20,120,800
Ring of the Pyramid (shiny),4,20,160,800
Ring of the Sphinx (shiny),5,20,200,800
Ring of the Nile (shiny),6,20,240,800
Tome of Holy Protection (shiny),7,20,280,800
Pharaoh's Requiem (shiny),8,20,320,800
Wand of Geb,9,20,360,800
Book of Geb,10,20,400,800
Shendyt of Geb,11,20,440,800
Geb's Ring of Wisdom,12,20,480,800
Void Blade,13,20,520,800
Murky Toxin,14,20,560,800
Void Blade (shiny),15,20,600,800
Murky Toxin (shiny),16,20,640,800
Toxin Tooth,17,20,680,800
Virulent Venom,18,20,720,800
Acidic Armor,19,20,760,800
Pernicious Peridot,20,20,800,800
Doom Bow,21,20,840,800
Spectral Sword,22,20,880,800
Wandering Souls Spell,23,20,920,800
Ring of Skeletal Specters,24,20,960,800
Doom Bow (shiny),25,20,1000,800
Spectral Sword (shiny),26,20,1040,800
Wandering Souls Spell (shiny),27,20,1080,800
Ring of Skeletal Specters (shiny),28,20,1120,800
Edictum Praetoris,0,21,0,840
Toga Picta,1,21,40,840
Memento Mori,2,21,80,840
Interregnum,3,21,120,840
Spirit's Bane,4,21,160,840
Bow of the Morning Star,5,21,200,840
Leaf Bow,6,21,240,840
Elder Heartwood Staff,7,21,280,840
Wakizashi of Eastern Winds,8,21,320,840
Labyrinth Dweller's Sheath,9,21,360,840
Leaf Bow (shiny),10,21,400,840
Wakizashi of Eastern Winds (shiny),11,21,440,840
Labyrinth Dweller's Sheath (shiny),12,21,480,840
Corsair Ring,13,21,520,840
Corsair Ring (shiny),14,21,560,840
Bramble Bow,15,21,600,840
Cocoon Quiver,16,21,640,840
Cocoon Quiver (shiny),17,21,680,840
Bramble Bow (shiny),18,21,720,840
Poison Fang Dagger,19,21,760,840
Spider Shuriken,20,21,800,840
Spider's Eye Ring,21,21,840,840
Spider's Eye Ring (shiny),22,21,880,840
Spider Shuriken (shiny),23,21,920,840
Poison Fang Dagger (shiny),24,21,960,840
Staff of the Crystal Serpent,25,21,1000,840
Cracked Crystal Skull,26,21,1040,840
Robe of the Tlatoani,27,21,1080,840
Crystal Bone Ring,28,21,1120,840
Crystal Bone Ring (shiny),0,22,0,880
Robe of the Tlatoani (shiny),1,22,40,880
Cracked Crystal Skull (shiny),2,22,80,880
Staff of the Crystal Serpent (shiny),3,22,120,880
Orb of Sweet Demise,4,22,160,880
Honey Scepter,5,22,200,880
Honey Scepter (shiny),6,22,240,880
Orb of Sweet Demise (shiny),7,22,280,880
Barnacle Basher,8,22,320,880
Yellow Beehemoth Quiver,9,22,360,880
Red Beehemoth Quiver,10,22,400,880
Blue Beehemoth Quiver,11,22,440,880
Cloak of Bloody Surprises,12,22,480,880
Crystallised Fang's Venom,13,22,520,880
Dirk of Cronus,14,22,560,880
Hama Yumi,15,22,600,880
Helm of the Juggernaut,16,22,640,880
Jailer's Scythe,17,22,680,880
Kageboshi,18,22,720,880
Orb of Conflict,19,22,760,880
Quiver of Thunder,20,22,800,880
Ray Katana,21,22,840,880
Seal of Blasphemous Prayer,22,22,880,880
Shield of Ogmur,23,22,920,880
Tablet of the King's Avatar,24,22,960,880
Token of Warmth,25,22,1000,880
Token of Happiness,26,22,1040,880
Trap of the Vile Spirit,27,22,1080,880
Mighty Stein,28,22,1120,880
Deadly Keg,0,23,0,920
Greaterhosen,1,23,40,920
Crystal Sword,2,23,80,920
Crystal Wand,3,23,120,920
Crystal Sword (shiny),4,23,160,920
Quiver of Thunder (shiny),5,23,200,920
Orb of Conflict (shiny),6,23,240,920
Dirk of Cronus (shiny),7,23,280,920
Trap of the Vile Spirit (shiny),8,23,320,920
Greaterhosen (shiny),9,23,360,920
Helm of the Juggernaut (shiny),10,23,400,920
Ray Katana (shiny),11,23,440,920
Seal of Blasphemous Prayer (shiny),12,23,480,920
Deadly Keg (shiny),13,23,520,920
Mighty Stein (shiny),14,23,560,920
Barnacle Basher (shiny),15,23,600,920
Jailer's Scythe (shiny),16,23,640,920
Cloak of Bloody Surprises (shiny),17,23,680,920
Yellow Beehemoth Quiver (shiny),18,23,720,920
Red Beehemoth Quiver (shiny),19,23,760,920
Blue Beehemoth Quiver (shiny),20,23,800,920
Adventurer's Scarf,21,23,840,920
Torrential Staff,22,23,880,920
Celestial Recurve,23,23,920,920
Mace of the Pumpkin Effigy,24,23,960,920
Pirate's Artillery,25,23,1000,920
Skull of Restless Souls,26,23,1040,920
Doom's Emblem,27,23,1080,920
Cavalry Lance,28,23,1120,920
Cloak of the Deep,0,24,0,960
Evolutionary Records,1,24,40,960
Pollen Incendiary,2,24,80,960
Bloodbath Blade,3,24,120,960
Runes of Knowledge,4,24,160,960
Kendo Stick (shiny),5,24,200,960
Jewel Eye Katana (shiny),6,24,240,960
Watarimono,7,24,280,960
Kiritsukeru,8,24,320,960
Reinforced Root Armor,9,24,360,960
Traveler's Trinket,10,24,400,960
The Phylactery,11,24,440,960
Soul of the Bearer,12,24,480,960
Soulless Robe,13,24,520,960
Ring of the Covetous Heart,14,24,560,960
Mister Mango,15,24,600,960
Butter Bow,16,24,640,960
K.I.D.D. Force,17,24,680,960
Caduceus of Current Craziness,18,24,720,960
MMace MMurderer,19,24,760,960
Blade of Ages,20,24,800,960
Groovy Mango,21,24,840,960
Baked Bow,22,24,880,960
Caduceus Of Enlightened Chaos,23,24,920,960
