item_name,grid_x,grid_y,pixel_x,pixel_y
Deathless Crossbow,24,3,960,120
Quiver of Shrieking Specters,25,3,1000,120
Wraith's Brigandine,26,3,1040,120
Revenant Ring,27,3,1080,120
Quartermaster Scabbard,28,3,1120,120
Spirit Dagger,29,3,1160,120
Ghostly Prism,0,4,0,160
Spectral Cloth Armor,1,4,40,160
Captain's Ring,2,4,80,160
Quartermaster Scabbard (shiny),3,4,120,160
Spirit Dagger (shiny),4,4,160,160
Ghostly Prism (shiny),5,4,200,160
Spectral Cloth Armor (shiny),6,4,240,160
Pirate King's Cutlass,7,4,280,160
Wavecrest Concertina,8,4,320,160
Pirate King's Cutlass (shiny),9,4,360,160
Wavecrest Concertina (shiny),10,4,400,160
Swashbuckler's Sickle,11,4,440,160
Tricorne of the High Seas,12,4,480,160
Naval Uniform,13,4,520,160
First Mate's Hook,14,4,560,160
Soul's Guidance,15,4,600,160
Plague Poison,16,4,640,160
Resurrected Warrior's Armor,17,4,680,160
Amulet of Dispersion,18,4,720,160
Soul's Guidance (shiny),19,4,760,160
Plague Poison (shiny),20,4,800,160
Resurrected Warrior's Armor (shiny),21,4,840,160
Amulet of Dispersion (shiny),22,4,880,160
Etherite Dagger,23,4,920,160
Ghastly Drape,24,4,960,160
Mantle of Skuld,25,4,1000,160
Spectral Ring of Horrors,26,4,1040,160
B.O.W.,27,4,1080,160
S.T.A.F.F.,28,4,1120,160
Q.U.I.V.E.R.,29,4,1160,160
S.H.E.A.T.H.,0,5,0,200
E.Y.E.,1,5,40,200
B.O.W. (shiny),2,5,80,200
S.T.A.F.F. (shiny),3,5,120,200
Q.U.I.V.E.R. (shiny),4,5,160,200
S.H.E.A.T.H. (shiny),5,5,200,200
E.Y.E. (shiny),6,5,240,200
C.L.A.W.,7,5,280,200
B.O.O.M.,8,5,320,200
A.R.M.O.R.,9,5,360,200
C.O.N.T.R.O.L.L.E.R.,10,5,400,200
Staff of Esben,11,5,440,200
Skullish Remains of Esben,12,5,480,200
Esben's Vows,13,5,520,200
Ase's Echo,14,5,560,200
Esben's Wedding Ring,15,5,600,200
Esben's Twisted Heart,16,5,640,200
Esben's Shaman Attire,17,5,680,200
Ase's Echo (shiny),18,5,720,200
Esben's Twisted Heart (shiny),19,5,760,200
Esben's Shaman Attire (shiny),20,5,800,200
Dalvar's Battle Axe,21,5,840,200
Sunken Buckler,22,5,880,200
Chainmail Body Armor,23,5,920,200
Gjallarhorn,24,5,960,200
Heartsteel Claymore,25,5,1000,200
Symbol of the Lost,26,5,1040,200
Hull of the Tundra,27,5,1080,200
Frozen Heart,28,5,1120,200
Iceborn Arsenal,29,5,1160,200
Sublimation Sidearm,0,6,0,240
Retainer's Battlesuit,1,6,40,240
Legacy's Pendant,2,6,80,240
Overclocking Amulet,3,6,120,240
Steam Pipe,4,6,160,240
Kogbold Cower Shield,5,6,200,240
Chain Dagger,6,6,240,240
Laser Pointer,7,6,280,240
Scepter of Rust,8,6,320,240
Brain Cube,9,6,360,240
Kogbold Enhancement Core,10,6,400,240
Overclocking Amulet (shiny),11,6,440,240
Steam Pipe (shiny),12,6,480,240
Chain Dagger (shiny),13,6,520,240
Laser Pointer (shiny),14,6,560,240
Scepter of Rust (shiny),15,6,600,240
Brain Cube (shiny),16,6,640,240
Kogbold Enhancement Core (shiny),17,6,680,240
Kogbold Multitool,18,6,720,240
Kogbold Multitool (shiny),19,6,760,240
Celestial Blade,20,6,800,240
Leaf Dragon Hide Armor,21,6,840,240
Water Dragon Silk Robe,22,6,880,240
Fire Dragon Battle Armor,23,6,920,240
Midnight Star,24,6,960,240
Vision of Draconis,25,6,1000,240
Draconic Insignia,26,6,1040,240
Celestial Blade (shiny),27,6,1080,240
Leaf Dragon Hide Armor (shiny),28,6,1120,240
Water Dragon Silk Robe (shiny),29,6,1160,240
Fire Dragon Battle Armor (shiny),0,7,0,280
Midnight Star (shiny),1,7,40,280
Vision of Draconis (shiny),2,7,80,280
Hailstorm,3,7,120,280
Thundering Chorus,4,7,160,280
Wind Dancer Robe,5,7,200,280
Augur of the Tempest,6,7,240,280
Earthen Ward,7,7,280,280
Stonemould Mace,8,7,320,280
Rocky Robe,9,7,360,280
Steadfast Glyph,10,7,400,280
Saif of the Deep,11,7,440,280
Loch Sheath,12,7,480,280
Barrier Reef,13,7,520,280
Alexander's Band,14,7,560,280
Indomptable,15,7,600,280
Helm of Draconic Dominance,16,7,640,280
Zaarvox's Heart,17,7,680,280
Amulet of Drakefyre,18,7,720,280
Wakizashi of Crossing Fires,19,7,760,280
Skull of Endless Torment,20,7,800,280
Igneous Starblossom,21,7,840,280
Skull of Endless Torment (shiny),22,7,880,280
Igneous Starblossom (shiny),23,7,920,280
Fiery Katana,24,7,960,280
Pyro Sheath,25,7,1000,280
Flame Guard,26,7,1040,280
Firelight Necklace,27,7,1080,280
Sword of the Colossus,28,7,1120,280
Marble Seal,29,7,1160,280
Breastplate of New Life,0,8,0,320
Magical Lodestone,1,8,40,320
Sword of the Colossus (shiny),2,8,80,320
Marble Seal (shiny),3,8,120,320
Breastplate of New Life (shiny),4,8,160,320
Carved Golem Remains,5,8,200,320
Brain of the Golem,6,8,240,320
Golem Garments,7,8,280,320
Rusty Cuffs,8,8,320,320
Burial Blades,9,8,360,320
Staff of Unholy Sacrifice,10,8,400,320
Skull of Corrupted Souls,11,8,440,320
Ritual Robe,12,8,480,320
Bloodshed Ring,13,8,520,320
Burial Blades (shiny),14,8,560,320
Skull of Corrupted Souls (shiny),15,8,600,320
Ritual Robe (shiny),16,8,640,320
Bow of the Void,17,8,680,320
Quiver of Shadows,18,8,720,320
Armor of Nil,19,8,760,320
Sourcestone,20,8,800,320
Omnipotence Ring,21,8,840,320
Bow of the Void (shiny),22,8,880,320
Quiver of Shadows (shiny),23,8,920,320
Armor of Nil (shiny),24,8,960,320
Conducting Wand,25,8,1000,320
Scepter of Fulmination,26,8,1040,320
Robe of the Mad Scientist,27,8,1080,320
Experimental Ring,28,8,1120,320
Conducting Wand (shiny),29,8,1160,320
Scepter of Fulmination (shiny),0,9,0,360
Robe of the Mad Scientist (shiny),1,9,40,360
Experimental Ring (shiny),2,9,80,360
Abomination's Wrath,3,9,120,360
Grotesque Scepter,4,9,160,360
Garment of the Beast,5,9,200,360
Horrific Claws,6,9,240,360
Spirit Staff,7,9,280,360
Enchantment Orb,8,9,320,360
Woodland Robe,9,9,360,360
Fairy Ring,10,9,400,360
Shield of Flowing Clarity,11,9,440,360
Spirit Staff (shiny),12,9,480,360
Enchantment Orb (shiny),13,9,520,360
Fairy Ring (shiny),14,9,560,360
Woodland Robe (shiny),15,9,600,360
Shield of Flowing Clarity (shiny),16,9,640,360
Bergenia Bow,17,9,680,360
Lifebringing Lotus,18,9,720,360
Hollyhock Hide,19,9,760,360
Chrysanthemum Corsage,20,9,800,360
Bone Dagger,21,9,840,360
Kyuuketsuki Hitogoroshi,22,9,880,360
St. Abraham's Wand,23,9,920,360
Tome of Purification,24,9,960,360
Chasuble of Holy Light,25,9,1000,360
Ring of Divine Faith,26,9,1040,360
Bone Dagger (shiny),27,9,1080,360
St. Abraham's Wand (shiny),28,9,1120,360
Tome of Purification (shiny),29,9,1160,360
Chasuble of Holy Light (shiny),0,10,0,400
Ring of Divine Faith (shiny),1,10,40,400
Soulcursed Scythe,2,10,80,400
Vampiric Cape,3,10,120,400
Hallowed Hide,4,10,160,400
Ruthven's Rosary,5,10,200,400
Sage's Wakibiki,6,10,240,400
Ethereal Happi,7,10,280,400
Flowering Kimono,8,10,320,400
Rain Maker,9,10,360,400
Taiko Drums,10,10,400,400
Elegant Parasol,11,10,440,400
Makakoyumi,12,10,480,400
Tezutsu Hanabi,13,10,520,400
Kagenohikari,14,10,560,400
Concentrated Soul Fire,15,10,600,400
Makakoyumi (shiny),16,10,640,400
Master Fishing Rod,17,10,680,400
Expert Fishing Rod,18,10,720,400
Intermediate Fishing Rod,19,10,760,400
Wand of the Fallen,20,10,800,400
Orb of Aether,21,10,840,400
Jade Storm,22,10,880,400
Kaiken,23,10,920,400
Wand of the Fallen (shiny),24,10,960,400
Orb of Aether (shiny),25,10,1000,400
Jade Storm (shiny),26,10,1040,400
Kaiken (shiny),27,10,1080,400
Kazekiri,28,10,1120,400
Ryu's Blade,29,10,1160,400
Kamishimo,0,11,0,440
Akuma's Tear,1,11,40,440
Coral Bow,2,11,80,440
Coral Venom Trap,3,11,120,440
Coral Silk Armor,4,11,160,440
Coral Ring,5,11,200,440
Sharktooth Sigil,6,11,240,440
Coral Bow (shiny),7,11,280,440
Coral Venom Trap (shiny),8,11,320,440
Coral Silk Armor (shiny),9,11,360,440
Coral Ring (shiny),10,11,400,440
Tideturner Trident,11,11,440,440
Slurpian Sea Scroll,12,11,480,440
Oceanic Apparel,13,11,520,440
Imperial Keepsake,14,11,560,440
Ancient Stone Sword,15,11,600,440
Spiteful Scutum,16,11,640,440
Cloak of the Mad God,17,11,680,440
Ancient Stone Sword (shiny),18,11,720,440
Spiteful Scutum (shiny),19,11,760,440
Cloak of the Mad God (shiny),20,11,800,440
Theurgy Wand,21,11,840,440
Ceremonial Merlot,22,11,880,440
Anointed Robe,23,11,920,440
Ring of Pagan Favor,24,11,960,440
Tome of Holy Furor,25,11,1000,440
Oryx's Greatsword,26,11,1040,440
Champion's Bastion,27,11,1080,440
Mercy's Bane,28,11,1120,440
Bloodstone Ring,29,11,1160,440
Superior,0,12,0,480
Genesis Spell,1,12,40,480
Diplomatic Robe,2,12,80,480
Chancellor's Cranium,3,12,120,480
Superior (shiny),4,12,160,480
Genesis Spell (shiny),5,12,200,480
Diplomatic Robe (shiny),6,12,240,480
Chancellor's Cranium (shiny),7,12,280,480
Avarice,8,12,320,480
Gambler's Fate,9,12,360,480
Turncoat Cape,10,12,400,480
Collector's Monocle,11,12,440,480
Avarice (shiny),12,12,480,480
Gambler's Fate (shiny),13,12,520,480
Turncoat Cape (shiny),14,12,560,480
Collector's Monocle (shiny),15,12,600,480
Lumiaire,16,12,640,480
Chaotic Scripture,17,12,680,480
Vesture of Duality,18,12,720,480
Divine Coronation,19,12,760,480
Lumiaire (shiny),20,12,800,480
Chaotic Scripture (shiny),21,12,840,480
Vesture of Duality (shiny),22,12,880,480
Divine Coronation (shiny),23,12,920,480
Enforcer,24,12,960,480
Ballistic Star,25,12,1000,480
Centaur's Shielding,26,12,1040,480
Battalion Banner,27,12,1080,480
Enforcer (shiny),28,12,1120,480
Ballistic Star (shiny),29,12,1160,480
Centaur's Shielding (shiny),0,13,0,520
Battalion Banner (shiny),1,13,40,520
Divinity,2,13,80,520
Oryx's Escutcheon,3,13,120,520
Gladiator Guard,4,13,160,520
Exalted God's Horn,5,13,200,520
Divinity (shiny),6,13,240,520
Oryx's Escutcheon (shiny),7,13,280,520
Gladiator Guard (shiny),8,13,320,520
Exalted God's Horn (shiny),9,13,360,520
Harmonious Harp,10,13,400,520
Angel's Fanfare,11,13,440,520
Wings of Sanctity,12,13,480,520
Heavenly Halo,13,13,520,520
Maw of Malignance,14,13,560,520
Recurring Terror Spell,15,13,600,520
Scepter of Devastation,16,13,640,520
Tome of Pain,17,13,680,520
Recurring Terror Spell (shiny),18,13,720,520
Scepter of Devastation (shiny),19,13,760,520
Tome of Pain (shiny),20,13,800,520
Symbiotic Ripper,21,13,840,520
Parasitic Concoction,22,13,880,520
Rags of the Host,23,13,920,520
Hivemind Circlet,24,13,960,520
Marionette Ravager,25,13,1000,520
Prism of Dancing Swords,26,13,1040,520
Harlequin Armor,27,13,1080,520
Marionette Ravager (shiny),28,13,1120,520
Prism of Dancing Swords (shiny),29,13,1160,520
Harlequin Armor (shiny),0,14,0,560
Magic Wand,1,14,40,560
Lightshow Scepter,2,14,80,560
Magician's Robe,3,14,120,560
Performer's Hat,4,14,160,560
Thousand Shot,5,14,200,560
Prism of Dire Instability,6,14,240,560
Thousand Shot (shiny),7,14,280,560
Prism of Dire Instability (shiny),8,14,320,560
Tlatoani's Shroud,9,14,360,560
Tezcacoatl's Tail,10,14,400,560
Sealed Crystal Skull,11,14,440,560
Penetrating Blast Spell,12,14,480,560
Tlatoani's Shroud (shiny),13,14,520,560
Tezcacoatl's Tail (shiny),14,14,560,560
Sealed Crystal Skull (shiny),15,14,600,560
Penetrating Blast Spell (shiny),16,14,640,560
Reikoku,17,14,680,560
Daybreak Chakram,18,14,720,560
Hirejou Tenne,19,14,760,560
Heavenly Magatama,20,14,800,560
Snakeskin Shield,21,14,840,560
Wand of the Bulwark,22,14,880,560
Snake Charmer Pungi,23,14,920,560
Snakeskin Armor,24,14,960,560
Snake Eye Ring,25,14,1000,560
Snakeskin Shield (shiny),26,14,1040,560
Wand of the Bulwark (shiny),27,14,1080,560
Snake Charmer Pungi (shiny),28,14,1120,560
Snakeskin Armor (shiny),29,14,1160,560
Snake Eye Ring (shiny),0,15,0,600
Tools of the Tarnished,1,15,40,600
Wretched Rags,2,15,80,600
Sinister Syringes,3,15,120,600
Cackling Straitjacket,4,15,160,600
Command Cornea,5,15,200,600
Ocular Entrapment,6,15,240,600
Overwhelming Axehead,7,15,280,600
Motivational Megaphone,8,15,320,600
Damnation,9,15,360,600
Vial of Soul Extract,10,15,400,600
Tools of the Tarnished (shiny),11,15,440,600
Ocular Entrapment (shiny),12,15,480,600
Motivational Megaphone (shiny),13,15,520,600
Damnation (shiny),14,15,560,600
Vial of Soul Extract (shiny),15,15,600,600
Staff of Extreme Prejudice,16,15,640,600
Cloak of the Planewalker,17,15,680,600
Mace of the Celestial Forest,18,15,720,600
Sprite Wand,19,15,760,600
Staff of Extreme Prejudice (shiny),20,15,800,600
Cloak of the Planewalker (shiny),21,15,840,600
Mace of the Celestial Forest (shiny),22,15,880,600
Sprite Wand (shiny),23,15,920,600
Sulfuric Stone,24,15,960,600
Bogwood Crook,25,15,1000,600
Brambletooth Tachi,26,15,1040,600
Warped Mantle,27,15,1080,600
Thistleleaf Necklace,28,15,1120,600
Bogwood Crook (shiny),29,15,1160,600
Brambletooth Tachi (shiny),0,16,0,640
Warped Mantle (shiny),1,16,40,640
Thistleleaf Necklace (shiny),2,16,80,640
Silken Sigil,3,16,120,640
Spider Silk Bow,4,16,160,640
Doku No Ken,5,16,200,640
Mace of the Depths,6,16,240,640
Spider Silk Bow (shiny),7,16,280,640
Doku No Ken (shiny),8,16,320,640
Mace of the Depths (shiny),9,16,360,640
Blue Beehemoth Armor,10,16,400,640
Red Beehemoth Armor,11,16,440,640
Yellow Beehemoth Armor,12,16,480,640
Queen's Stinger,13,16,520,640
Combcutter Kunai,14,16,560,640
Swarmlord's Sigil,15,16,600,640
Hivemaster Helm,16,16,640,640
Hivemind Mace,17,16,680,640
Beekeeper's Flamethrower,18,16,720,640
Queen's Stinger (shiny),19,16,760,640
Hivemaster Helm (shiny),20,16,800,640
Beekeeper's Flamethrower (shiny),21,16,840,640
Nectar Crossfire,22,16,880,640
Honeytomb Snare,23,16,920,640
Apiary Armor,24,16,960,640
Honey Circlet,25,16,1000,640
Green Beehemoth Armor,26,16,1040,640
Green Beehemoth Quiver,27,16,1080,640
Green Beehemoth Quiver (shiny),28,16,1120,640
Royal Guard's Cuirass,29,16,1160,640
Valor,0,17,0,680
Vanguard's Visage,1,17,40,680
Sentinel's Sidearm,2,17,80,680
Bracer of the Guardian,3,17,120,680
Vest of Abandoned Shadows,4,17,160,680
Dusky Catalyst,5,17,200,680
Primal Arcana,6,17,240,680
Polarity Poison,7,17,280,680
The Twilight Gemstone,8,17,320,680
Mantle of the Monarchy,9,17,360,680
Warmonger,10,17,400,680
Peacekeeper,11,17,440,680
Noble Mandolin,12,17,480,680
The Forgotten Crown,13,17,520,680
The Forgotten Ring,14,17,560,680
Chrysalis of Eternity,15,17,600,680
Royal Guard's Cuirass (shiny),16,17,640,680
Valor (shiny),17,17,680,680
Vanguard's Visage (shiny),18,17,720,680
Sentinel's Sidearm (shiny),19,17,760,680
Bracer of the Guardian (shiny),20,17,800,680
Vest of Abandoned Shadows (shiny),21,17,840,680
Dusky Catalyst (shiny),22,17,880,680
Primal Arcana (shiny),23,17,920,680
Polarity Poison (shiny),24,17,960,680
The Twilight Gemstone (shiny),25,17,1000,680
Warmonger (shiny),26,17,1040,680
Peacekeeper (shiny),27,17,1080,680
Noble Mandolin (shiny),28,17,1120,680
The Forgotten Crown (shiny),29,17,1160,680
Corruption Tether,0,18,0,720
Ancient Eminence,1,18,40,720
Twilight Shroud,2,18,80,720
Defiled Equilibrium,3,18,120,720
Archangel's Judgement,4,18,160,720
Daevite Progenitor,5,18,200,720
Seraphim's Guard,6,18,240,720
Flames of Genesis,7,18,280,720
Fallen One's Blade,8,18,320,720
Abyssal Insignia,9,18,360,720
Vortex Plating,10,18,400,720
Eye of the Void,11,18,440,720
The Right Hook,12,18,480,720
Tipsy Topper,13,18,520,720
Double Vision Darts,14,18,560,720
Cask Corslet,15,18,600,720
Brewer's Bangle,16,18,640,720
The Right Hook (shiny),17,18,680,720
Tipsy Topper (shiny),18,18,720,720
Double Vision Darts (shiny),19,18,760,720
Cask Corslet (shiny),20,18,800,720
Brewer's Bangle (shiny),21,18,840,720
Shadow Serpent Sidearm,22,18,880,720
Cloak of Cubic Enigma,23,18,920,720
Seal of Cubic Conundra,24,18,960,720
Cloak of Cubic Enigma (shiny),25,18,1000,720
Seal of Cubic Conundra (shiny),26,18,1040,720
Squaroid Staff,27,18,1080,720
Cubic Frame,28,18,1120,720
Polygonal Garbs,29,18,1160,720
Cuband,0,19,0,760
Ring of the Pyramid,1,19,40,760
Ring of the Sphinx,2,19,80,760
Ring of the Nile,3,19,120,760
Tome of Holy Protection,4,19,160,760
Pharaoh's Requiem,5,19,200,760
Ring of the Pyramid (shiny),6,19,240,760
Ring of the Sphinx (shiny),7,19,280,760
Ring of the Nile (shiny),8,19,320,760
Tome of Holy Protection (shiny),9,19,360,760
Pharaoh's Requiem (shiny),10,19,400,760
Wand of Geb,11,19,440,760
Book of Geb,12,19,480,760
Shendyt of Geb,13,19,520,760
Geb's Ring of Wisdom,14,19,560,760
Void Blade,15,19,600,760
Murky Toxin,16,19,640,760
Void Blade (shiny),17,19,680,760
Murky Toxin (shiny),18,19,720,760
Toxin Tooth,19,19,760,760
Virulent Venom,20,19,800,760
Acidic Armor,21,19,840,760
Pernicious Peridot,22,19,880,760
Doom Bow,23,19,920,760
Spectral Sword,24,19,960,760
Wandering Souls Spell,25,19,1000,760
Ring of Skeletal Specters,26,19,1040,760
Doom Bow (shiny),27,19,1080,760
Spectral Sword (shiny),28,19,1120,760
Wandering Souls Spell (shiny),29,19,1160,760
Ring of Skeletal Specters (shiny),0,20,0,800
Edictum Praetoris,1,20,40,800
Toga Picta,2,20,80,800
Memento Mori,3,20,120,800
Interregnum,4,20,160,800
Spirit's Bane,5,20,200,800
Bow of the Morning Star,6,20,240,800
Leaf Bow,7,20,280,800
Elder Heartwood Staff,8,20,320,800
Wakizashi of Eastern Winds,9,20,360,800
Labyrinth Dweller's Sheath,10,20,400,800
Leaf Bow (shiny),11,20,440,800
Wakizashi of Eastern Winds (shiny),12,20,480,800
Labyrinth Dweller's Sheath (shiny),13,20,520,800
Corsair Ring,14,20,560,800
Corsair Ring (shiny),15,20,600,800
Bramble Bow,16,20,640,800
Cocoon Quiver,17,20,680,800
Cocoon Quiver (shiny),18,20,720,800
Bramble Bow (shiny),19,20,760,800
Poison Fang Dagger,20,20,800,800
Spider Shuriken,21,20,840,800
Spider's Eye Ring,22,20,880,800
Spider's Eye Ring (shiny),23,20,920,800
Spider Shuriken (shiny),24,20,960,800
Poison Fang Dagger (shiny),25,20,1000,800
Staff of the Crystal Serpent,26,20,1040,800
Cracked Crystal Skull,27,20,1080,800
Robe of the Tlatoani,28,20,1120,800
Crystal Bone Ring,29,20,1160,800
Crystal Bone Ring (shiny),0,21,0,840
Robe of the Tlatoani (shiny),1,21,40,840
Cracked Crystal Skull (shiny),2,21,80,840
Staff of the Crystal Serpent (shiny),3,21,120,840
Orb of Sweet Demise,4,21,160,840
Honey Scepter,5,21,200,840
Honey Scepter (shiny),6,21,240,840
Orb of Sweet Demise (shiny),7,21,280,840
Barnacle Basher,8,21,320,840
Yellow Beehemoth Quiver,9,21,360,840
Red Beehemoth Quiver,10,21,400,840
Blue Beehemoth Quiver,11,21,440,840
Cloak of Bloody Surprises,12,21,480,840
Crystallised Fang's Venom,13,21,520,840
Dirk of Cronus,14,21,560,840
Hama Yumi,15,21,600,840
Helm of the Juggernaut,16,21,640,840
Jailer's Scythe,17,21,680,840
Kageboshi,18,21,720,840
Orb of Conflict,19,21,760,840
Quiver of Thunder,20,21,800,840
Ray Katana,21,21,840,840
Seal of Blasphemous Prayer,22,21,880,840
Shield of Ogmur,23,21,920,840
Tablet of the King's Avatar,24,21,960,840
Token of Warmth,25,21,1000,840
Token of Happiness,26,21,1040,840
Trap of the Vile Spirit,27,21,1080,840
Mighty Stein,28,21,1120,840
Deadly Keg,29,21,1160,840
Greaterhosen,0,22,0,880
Crystal Sword,1,22,40,880
Crystal Wand,2,22,80,880
Crystal Sword (shiny),3,22,120,880
Quiver of Thunder (shiny),4,22,160,880
Orb of Conflict (shiny),5,22,200,880
Dirk of Cronus (shiny),6,22,240,880
Trap of the Vile Spirit (shiny),7,22,280,880
Greaterhosen (shiny),8,22,320,880
Helm of the Juggernaut (shiny),9,22,360,880
Ray Katana (shiny),10,22,400,880
Seal of Blasphemous Prayer (shiny),11,22,440,880
Deadly Keg (shiny),12,22,480,880
Mighty Stein (shiny),13,22,520,880
Barnacle Basher (shiny),14,22,560,880
Jailer's Scythe (shiny),15,22,600,880
Cloak of Bloody Surprises (shiny),16,22,640,880
Adventurer's Scarf,17,22,680,880
Torrential Staff,18,22,720,880
Celestial Recurve,19,22,760,880
Mace of the Pumpkin Effigy,20,22,800,880
Pirate's Artillery,21,22,840,880
Skull of Restless Souls,22,22,880,880
Doom's Emblem,23,22,920,880
Cavalry Lance,24,22,960,880
Cloak of the Deep,25,22,1000,880
Evolutionary Records,26,22,1040,880
Pollen Incendiary,27,22,1080,880
Bloodbath Blade,28,22,1120,880
Runes of Knowledge,29,22,1160,880
Kendo Stick (shiny),0,23,0,920
Jewel Eye Katana (shiny),1,23,40,920
Watarimono,2,23,80,920
Kiritsukeru,3,23,120,920
Reinforced Root Armor,4,23,160,920
Traveler's Trinket,5,23,200,920
The Phylactery,6,23,240,920
Soul of the Bearer,7,23,280,920
Soulless Robe,8,23,320,920
Ring of the Covetous Heart,9,23,360,920
Mister Mango,10,23,400,920
Butter Bow,11,23,440,920
K.I.D.D. Force,12,23,480,920
Caduceus of Current Craziness,13,23,520,920
MMace MMurderer,14,23,560,920
Blade of Ages,15,23,600,920
Groovy Mango,16,23,640,920
Baked Bow,17,23,680,920
Caduceus Of Enlightened Chaos,18,23,720,920
K.I.D.D. Force 2.0,19,23,760,920
FFabulous FFlail,20,23,800,920
Blade of Blooming,21,23,840,920
Mirror Cloak,22,23,880,920
Archerang,23,23,920,920
Spelling Spell,24,23,960,920
Tome of Moral Support,25,23,1000,920
Challenger Helm,26,23,1040,920
Shield of Pogmur,27,23,1080,920
Seal of Eternal Life,28,23,1120,920
Lightning in a Bottle,29,23,1160,920
Epiphany Skull,0,24,0,960
Helium Trap,1,24,40,960
Karma Orb,2,24,80,960
